35,35,36,90,90,22,60,466,497
38,36,37,101,98,22,60,467,497
35,36,36,82,40,22,60,467,498
30,32,34,104,57,22,60,467,497
34,37,30,92,96,22,60,467,498
36,37,28,89,61,22,60,467,498
37,37,27,127,83,22,60,468,496
36,36,28,86,93,22,60,469,496
37,37,28,77,55,22,60,470,498
38,37,28,83,74,22,60,468,497
32,32,29,63,90,22,60,467,497
35,34,30,76,45,21,60,479,508
27,27,31,106,57,22,60,468,496
3,4,31,105,59,22,60,467,497
-1,0,30,104,69,22,60,467,497
-11,6,6,67,85,22,60,468,497
-17,13,-37,37,33,21,0,467,497
-3,3,-41,84,33,21,0,468,497
0,1,-42,52,33,20,0,467,499
0,0,-41,61,33,22,0,467,497
0,0,-41,53,33,24,0,469,496
9,8,-41,36,37,22,0,470,496
15,15,-41,83,44,19,60,467,498
3,2,-41,54,45,22,0,467,496
0,0,-41,82,45,23,60,467,497
4,-4,-32,44,49,22,60,468,496
13,-15,6,78,62,21,43,469,497
3,-9,27,104,404,22,60,470,518
3,2,27,94,84,19,0,468,497
17,16,31,92,81,24,0,474,514
19,19,32,149,77,22,0,468,498
20,20,32,81,70,23,60,468,498
18,17,32,69,38,22,60,467,497
18,19,31,59,46,21,0,467,499
20,21,30,49,118,22,0,472,506
24,25,28,39,529,20,0,467,497
21,22,27,88,74,19,0,468,497
20,21,25,81,55,21,0,468,497
21,22,24,69,96,19,0,467,497
5,5,23,63,98,20,0,467,498
2,-1,27,65,63,19,37,468,497
14,-12,60,71,35,17,60,467,497
5,-7,82,77,32,21,60,468,496
1,1,83,75,31,20,60,467,497
13,10,87,97,28,19,60,467,497
23,19,92,144,28,16,60,468,497
18,17,95,126,33,21,58,468,501
-6,10,73,56,41,18,60,468,497
-16,15,30,52,530,19,0,468,497
-1,1,23,52,155,18,60,467,502
0,0,23,54,91,18,60,467,497
-1,1,22,51,110,19,60,468,497
-4,6,8,62,81,22,60,467,498
-11,12,-26,65,47,13,60,469,497
-1,3,-33,67,28,15,60,468,497
14,17,-37,68,35,18,60,467,497
21,24,-41,77,45,21,60,456,496
10,11,-43,74,51,23,60,467,497
7,7,-44,88,57,22,60,467,497
8,10,-46,61,61,21,60,468,497
12,13,-47,79,65,22,60,467,497
17,18,-50,71,75,21,60,468,497
16,19,-53,80,84,22,60,468,499
11,13,-55,86,89,22,60,468,496
10,10,-56,72,94,21,60,467,497
7,8,-58,103,48,21,60,466,497
6,7,-59,106,83,21,60,467,500
8,8,-60,116,47,22,60,468,496
0,0,-60,116,48,22,60,468,498
0,0,-60,116,47,22,60,470,496
0,0,-60,116,47,22,60,469,499
0,0,-60,118,47,22,60,466,499
1,1,-60,118,85,21,60,468,497
4,5,-60,81,86,22,60,467,497
13,13,-61,58,90,22,60,487,504
18,18,-61,87,74,22,60,467,498
21,19,-59,84,46,22,60,454,490
19,8,-50,91,129,22,60,468,499
13,-2,-26,48,34,22,45,467,499
17,15,-23,49,31,22,37,467,497
21,22,-23,45,42,22,29,469,496
19,20,-25,34,46,22,20,467,499
-4,4,-33,35,54,22,22,468,497
-17,8,-70,71,45,10,60,467,497
0,5,-81,89,57,22,60,467,498
13,15,-84,73,65,22,0,468,496
21,21,-86,68,32,22,0,469,498
24,24,-85,49,41,21,0,467,497
16,16,-84,47,44,22,0,468,497
4,-3,-79,48,49,22,0,468,496
4,-11,-58,173,47,21,60,467,497
5,4,-57,79,80,22,60,467,499
17,15,-55,250,53,22,60,468,497
22,20,-52,240,82,22,60,474,508
24,22,-50,185,52,22,60,467,497
11,11,-49,95,53,22,56,467,497
-1,2,-53,89,100,21,60,467,497
8,9,-55,66,53,22,60,468,498
18,19,-56,71,85,22,60,467,497
22,22,-57,83,100,21,60,467,497
22,23,-57,67,65,22,60,469,497
25,24,-56,175,93,22,60,468,497
25,24,-55,66,83,21,60,467,497
21,20,-55,130,66,22,60,467,498
4,-1,-48,93,81,22,55,467,497
11,-16,-12,43,31,22,36,470,496
8,-18,28,27,36,15,43,467,498
8,5,33,24,36,14,43,487,504
21,20,34,16,96,12,23,467,500
17,17,30,9,31,7,9,462,496
2,1,29,9,32,8,11,467,497
2,0,29,9,32,9,10,467,496
0,0,29,9,32,9,10,467,517
0,0,29,9,32,9,10,467,497
-1,0,29,9,32,9,11,474,511
-12,-11,29,15,54,10,12,468,499
-12,-12,27,20,46,15,28,469,496
-9,3,13,23,45,16,27,467,499
-19,11,-29,66,46,15,38,467,498
-17,10,-74,147,47,12,0,467,502
8,11,-82,65,113,22,0,469,496
16,8,-71,148,56,22,0,467,498
19,9,-57,87,156,22,60,455,486
19,16,-51,79,100,22,60,468,496
18,16,-47,70,60,22,54,469,497
-6,13,-72,122,77,21,0,468,497
10,17,-84,118,58,22,0,467,497
22,23,-86,100,76,22,0,467,498
27,27,-85,95,59,22,0,467,497
29,30,-87,81,76,12,60,463,499
25,28,-90,75,93,21,60,467,497
16,29,-101,76,55,23,60,467,497
-7,5,-116,90,46,21,60,467,498
-2,5,-114,100,41,22,60,467,497
7,5,-111,98,50,22,60,468,497
5,3,-107,94,51,19,60,467,497
11,6,-99,63,72,22,0,469,499
15,13,-92,64,109,23,0,467,498
-11,8,-117,88,55,22,0,467,497
-12,6,-146,132,54,21,27,469,497
7,7,-147,523,55,21,60,467,498
19,20,-148,524,63,22,0,467,498
20,20,-149,111,68,22,0,493,504
26,27,-149,78,87,22,0,467,498
34,33,-149,523,104,22,60,467,497
30,28,-145,67,109,21,0,467,497
30,27,-140,149,76,22,0,467,497
-2,13,-158,88,107,22,0,467,498
-8,12,170,64,58,21,60,467,501
-2,11,153,45,43,23,0,467,498
-4,6,144,86,49,21,0,467,514
-3,1,148,41,45,22,60,467,496
-1,1,147,45,46,22,0,467,497
0,0,147,45,46,23,60,467,497
14,17,143,45,52,22,0,467,496
12,16,137,57,56,21,60,466,499
7,11,130,68,60,22,57,467,497
1,6,123,47,62,22,0,470,496
2,2,119,349,62,22,57,468,497
-2,0,117,42,63,25,0,467,497
-8,-6,115,47,58,22,60,469,496
-16,-11,107,60,53,22,0,467,499
-3,0,105,63,53,22,0,468,497
6,-2,115,58,52,22,60,467,497
9,-3,133,41,54,22,60,467,497
2,-1,139,51,55,22,56,467,497
0,0,138,49,55,21,52,467,498
6,10,133,54,58,22,60,467,498
17,3,136,37,66,21,60,467,497
-4,-5,135,64,65,22,34,466,498
-19,-13,128,40,57,22,60,467,499
-4,-14,130,88,51,21,60,467,498
1,-2,136,38,50,22,60,466,497
0,0,136,39,51,22,60,467,499
0,0,136,39,51,20,60,467,498
2,-3,136,40,50,22,60,467,497
0,0,136,40,50,20,0,467,497
2,0,133,40,51,22,60,496,502
12,16,129,62,59,22,60,467,497
6,19,109,47,65,22,0,467,497
-14,-9,103,406,62,22,0,467,498
-25,-18,92,113,54,22,60,467,498
-28,-4,73,54,60,21,60,467,497
-21,0,43,92,102,21,60,468,496
-23,0,8,91,53,17,0,467,497
-24,0,-24,60,38,15,0,469,497
-18,0,-50,63,52,17,60,467,498
-11,1,-65,64,36,22,60,467,498
-1,7,-74,64,81,13,60,466,499
0,15,-94,71,28,22,60,467,497
3,21,-120,74,43,22,60,466,498
5,11,-129,100,43,22,60,468,498
9,9,-128,97,43,22,0,467,497
19,19,-128,84,43,22,0,467,499
30,29,-128,90,223,22,0,467,500
31,30,-126,71,61,22,0,467,497
34,31,-122,109,68,22,0,467,497
37,32,-115,523,63,22,0,469,497
30,27,-110,523,72,22,0,469,495
31,28,-107,523,87,22,0,459,482
30,28,-102,81,84,21,0,467,497
34,29,-97,291,70,22,0,466,497
28,24,-90,71,67,22,0,467,497
34,32,-86,523,89,22,0,467,500
29,28,-85,200,74,22,60,473,510
13,28,-105,137,86,22,60,467,498
11,28,-132,72,89,21,0,466,497
27,34,-141,143,88,22,0,466,497
27,26,-141,230,117,21,0,467,497
30,28,-139,217,57,22,0,467,504
25,25,-139,200,146,22,0,467,497
24,24,-140,80,100,22,0,469,497
21,-8,-106,179,105,22,0,468,496
14,-19,-53,97,59,52,0,467,497
2,-6,-41,133,77,30,0,469,497
7,1,-32,133,80,28,0,469,498
19,12,-23,127,93,25,0,467,499
25,22,-19,164,110,25,60,466,497
29,29,-18,165,463,25,60,467,497
28,28,-16,97,97,24,0,467,497
6,12,-21,90,156,24,60,467,497
-10,11,-48,60,117,24,37,467,498
-21,17,-98,137,529,25,0,469,497
-20,17,-151,219,106,25,60,479,506
-2,2,-157,181,67,24,0,466,498
1,6,-163,98,80,25,0,467,497
-9,16,159,524,79,24,0,468,497
10,19,143,141,83,26,0,467,498
24,26,137,115,84,26,0,473,503
28,30,135,102,68,26,60,467,497
32,33,134,79,108,27,0,477,480
35,36,132,73,143,25,0,466,498
23,25,130,53,117,25,0,469,495
6,7,129,51,116,26,0,467,496
10,-3,142,50,114,25,0,467,496
19,-13,-173,88,147,26,0,468,497
21,-23,-110,245,55,14,60,466,498
13,-21,-54,179,32,28,0,463,496
2,-7,-44,224,34,28,0,467,497
2,-4,-33,227,34,28,60,467,497
11,10,-32,222,50,27,0,466,497
22,20,-29,213,49,26,0,468,497
27,24,-26,82,61,26,60,467,498
16,25,-27,192,71,26,0,466,499
-1,19,-60,139,73,21,60,467,496
16,22,-70,132,80,26,0,472,511
21,24,-74,120,90,26,60,467,513
28,30,-76,108,100,26,0,467,498
32,33,-78,72,112,26,0,467,498
30,30,-79,77,137,25,60,467,498
6,6,-80,94,133,26,60,480,510
