0,0,62,107,91,60,60,473,495
0,0,62,192,81,60,60,455,486
0,0,62,71,91,60,60,471,496
0,0,62,71,82,60,60,469,497
0,0,62,70,90,60,60,471,496
0,0,62,105,92,60,60,469,496
3,2,61,190,80,60,60,480,507
3,4,60,126,95,60,60,472,496
5,6,59,185,93,60,60,467,514
5,7,57,109,101,60,60,471,496
6,6,57,104,105,60,60,471,496
2,1,57,126,107,60,60,470,497
3,2,58,102,108,60,60,470,497
12,14,56,111,116,60,60,471,497
18,19,55,162,124,60,60,475,507
22,22,54,104,137,60,60,471,496
21,20,55,141,94,60,60,469,499
19,19,56,72,158,60,60,472,496
16,16,57,123,169,60,60,475,513
15,14,57,116,104,60,60,470,497
15,14,59,107,113,60,60,471,496
12,10,61,103,189,60,60,471,496
8,8,62,99,73,60,60,471,496
10,8,64,94,90,60,60,470,497
9,8,65,90,201,60,60,471,496
10,10,66,85,211,60,60,470,497
11,9,68,80,241,60,60,471,476
11,11,69,74,83,60,60,470,495
13,12,70,69,91,60,60,470,500
13,13,71,62,95,60,60,483,479
15,14,71,55,103,60,60,472,497
18,17,73,46,108,60,60,467,513
18,16,76,38,59,60,60,471,496
18,16,78,31,68,60,60,471,498
14,14,79,26,136,60,60,468,497
2,2,79,26,77,60,60,471,496
-1,1,76,25,137,60,60,470,496
0,0,76,25,308,60,60,477,507
-1,3,71,25,75,60,60,470,496
0,6,62,24,76,60,41,471,496
-2,10,46,51,133,60,60,476,511
-5,10,24,119,115,60,60,470,497
-5,8,4,102,104,60,60,470,496
0,2,1,108,100,60,60,471,496
6,6,1,98,95,60,60,470,497
6,12,-1,88,105,60,60,484,505
-1,6,-13,89,76,60,60,471,496
0,1,-15,86,75,60,60,473,496
5,5,-14,86,105,60,60,484,506
11,12,-16,76,81,60,60,471,496
2,13,-26,82,85,60,60,471,497
0,3,-30,73,88,60,60,470,497
6,6,-30,68,91,60,60,471,496
12,14,-34,65,97,60,60,470,497
12,3,-30,60,102,60,60,471,496
