0,0,112,176,53,27,60,466,496
0,0,112,102,51,28,60,467,496
0,0,112,101,53,27,60,467,496
0,0,112,104,54,27,60,467,495
0,0,112,102,55,28,60,467,496
3,3,113,104,54,34,60,468,496
34,30,117,158,77,30,60,467,496
45,40,124,65,81,36,60,466,498
49,44,132,75,66,34,60,466,496
35,32,138,74,127,27,60,466,496
2,6,137,95,250,44,60,466,496
-14,13,102,96,249,23,60,466,497
-4,7,79,402,297,37,60,467,497
13,13,79,120,259,32,60,467,496
37,36,81,80,281,32,60,466,496
43,40,84,63,105,24,60,467,497
16,16,85,54,297,35,60,466,498
0,0,85,54,301,26,60,466,496
17,18,84,49,216,36,60,487,503
39,39,84,39,63,46,60,495,487
18,20,81,100,45,60,60,469,503
0,2,81,99,46,60,60,467,495
5,-4,93,101,82,60,43,467,496
3,-2,102,29,80,60,60,467,496
3,-5,108,26,324,60,60,469,496
7,-7,131,141,137,60,60,467,496
1,-2,135,159,94,60,60,467,496
7,-7,157,164,74,45,60,466,496
3,-3,164,165,68,60,60,467,497
19,-18,-148,98,56,60,60,466,497
21,-29,-72,339,23,60,60,466,497
3,-6,-56,90,55,60,60,466,497
14,-10,-28,76,151,60,60,466,496
16,-9,11,65,79,60,60,467,497
30,13,40,61,76,60,60,493,495
11,8,46,56,149,60,60,467,496
-12,14,11,56,67,60,60,466,496
-9,10,-20,65,151,60,60,467,496
17,17,-20,59,151,60,60,466,496
30,31,-21,65,168,60,60,467,496
5,7,-25,49,168,38,60,467,497
0,0,-25,48,169,48,60,467,495
0,1,-26,49,168,46,60,468,496
17,17,-26,56,175,23,60,467,493
3,6,-29,50,39,40,60,466,496
-15,15,-72,82,35,31,60,467,496
-6,4,-90,523,36,30,60,468,494
7,-7,-71,84,35,32,60,467,497
9,-12,-39,62,36,33,60,467,497
0,0,-39,61,35,33,60,466,497
3,4,-40,59,37,35,60,466,495
1,2,-43,55,36,22,60,465,496
-3,5,-54,78,35,36,60,467,497
23,22,-53,68,45,32,60,467,497
41,41,-53,65,64,30,60,466,495
43,45,-57,68,86,22,60,468,495
21,7,-43,63,96,38,60,469,495
20,-4,2,41,199,24,60,466,497
2,0,6,42,108,19,60,467,497
0,-3,10,37,197,27,60,466,495
0,-4,16,29,205,26,44,468,494
5,-3,22,37,72,21,60,467,495
5,-3,34,41,198,22,60,467,496
4,-4,40,31,200,35,60,469,497
11,-15,78,44,215,21,60,467,495
1,-1,83,33,266,33,60,468,495
14,-15,118,107,48,26,60,467,495
14,-26,-179,217,48,26,60,469,495
1,-3,-177,108,49,35,60,467,496
11,-13,-146,91,43,15,60,467,496
11,-16,-104,367,63,60,60,467,498
5,0,-97,309,30,60,60,467,499
28,21,-87,264,51,32,60,466,496
34,30,-81,246,68,31,60,466,497
43,38,-73,74,80,32,60,467,496
48,45,-67,112,125,46,60,467,496
45,45,-65,89,63,31,60,467,496
43,43,-67,141,66,43,60,467,496
40,42,-69,114,74,42,60,467,496
36,40,-74,97,65,30,60,467,497
30,33,-78,82,62,42,60,466,496
23,27,-84,69,63,31,60,468,495
2,3,-87,69,61,38,60,467,496
5,-3,-76,69,78,36,60,467,496
12,-10,-42,69,292,60,60,468,496
16,13,-38,103,432,54,60,467,496
31,32,-38,107,311,35,60,467,496
34,37,-42,66,322,41,60,468,496
34,37,-46,100,333,38,60,466,497
30,35,-55,95,87,28,60,468,497
10,15,-62,91,85,28,60,466,496
0,0,-62,91,84,24,60,466,496
-1,1,-63,92,87,32,60,467,497
-12,5,-87,62,33,23,60,467,496
-12,2,-107,54,38,23,60,468,496
-1,0,-108,63,55,24,60,467,496
0,0,-108,62,40,24,60,466,496
-2,1,-113,60,35,19,60,468,494
-1,2,-115,51,56,30,60,468,497
-8,2,-128,45,37,20,60,467,496
-3,1,-133,50,55,26,60,466,496
-3,1,-137,44,26,36,60,467,496
-15,7,-167,100,29,25,60,467,497
-8,3,174,162,46,32,60,468,497
5,4,174,181,50,32,60,468,496
20,18,179,126,46,28,60,468,496
23,23,179,121,63,31,60,466,496
25,24,179,152,54,28,60,466,496
24,25,177,85,68,30,60,469,495
25,25,177,92,78,36,60,466,496
23,24,175,89,65,31,60,466,496
25,27,173,81,79,37,60,467,496
24,27,170,197,133,28,60,467,496
28,30,165,68,528,28,60,467,496
27,28,163,173,67,29,60,466,496
26,29,160,90,67,29,60,467,497
2,13,147,103,62,24,60,466,495
-1,4,142,105,61,38,60,466,496
-6,4,124,81,58,50,60,466,496
15,21,117,278,52,29,60,467,497
34,35,115,78,80,30,60,467,496
27,29,113,245,67,32,60,476,516
6,1,114,243,82,36,60,468,496
13,-11,147,161,106,22,60,467,497
6,-6,166,119,392,38,60,492,498
18,15,172,113,113,27,60,467,496
37,32,178,71,90,27,60,468,496
38,39,177,72,528,30,60,467,497
35,37,174,56,52,60,60,468,497
37,37,173,44,72,60,60,468,496
31,33,172,63,86,60,60,466,510
22,24,167,51,273,60,60,476,501
-1,-2,167,51,528,60,60,467,495
3,-3,169,52,528,60,60,467,496
18,-16,-141,44,96,23,60,466,495
8,-12,-106,71,305,23,60,480,509
1,0,-104,74,127,21,60,497,495
0,0,-104,64,95,19,60,467,496
0,0,-104,57,529,28,60,468,496
-3,1,-108,73,140,17,60,502,517
-3,3,-110,55,529,23,60,467,496
-17,16,-154,47,528,24,60,466,496
-15,13,152,52,103,30,60,467,496
-4,5,142,53,101,35,60,467,496
-9,10,113,85,85,37,60,467,496
6,10,107,79,100,38,60,467,497
28,32,103,114,94,30,60,468,497
31,36,95,88,95,27,60,468,496
10,14,88,104,85,27,60,468,497
14,10,93,288,84,28,60,468,497
28,30,92,274,103,34,60,468,498
31,33,89,115,117,34,60,466,497
34,36,86,109,65,36,60,467,496
33,7,91,86,95,38,60,466,497
29,2,134,78,153,30,60,467,496
32,16,156,55,529,25,60,468,497
-2,20,152,48,527,24,26,466,496
-5,8,127,64,86,25,36,469,495
-4,1,119,198,89,27,60,468,497
3,6,116,194,88,34,60,468,496
20,24,110,184,78,27,60,487,500
28,7,115,177,89,43,31,468,496
27,15,135,116,527,34,60,467,497
25,21,142,84,87,24,60,468,495
26,26,146,85,96,24,60,468,495
19,18,147,91,529,23,60,466,495
5,6,148,81,357,30,60,467,496
-1,4,142,76,355,26,60,467,496
-4,2,135,85,353,26,60,466,496
0,2,134,89,354,28,60,466,496
12,11,133,88,122,24,60,467,496
16,15,136,90,69,26,60,466,495
8,6,137,75,529,28,60,467,496
21,19,140,59,527,30,60,467,496
-7,28,145,46,528,39,60,467,495
-20,28,136,72,128,23,16,468,495
-5,8,128,69,32,60,47,466,498
-11,17,91,95,39,22,60,466,496
-14,22,38,61,28,34,60,468,497
12,21,25,50,35,22,60,465,493
19,4,15,40,44,25,60,468,496
9,-7,17,37,51,36,60,468,497
13,-11,49,524,53,18,60,467,496
6,4,53,92,56,21,60,466,496
29,26,56,106,55,27,60,467,497
20,22,55,111,65,31,60,467,497
1,2,53,102,66,23,60,469,496
0,0,52,100,47,27,60,467,496
-1,1,50,113,45,49,60,468,496
-8,7,29,524,45,23,60,468,497
-2,1,23,91,45,28,60,468,497
8,10,22,85,48,20,60,468,496
26,28,18,90,51,18,60,466,496
31,34,13,59,77,15,60,467,495
9,11,6,137,80,27,60,471,486
8,9,11,59,74,22,60,468,496
3,3,14,58,79,17,60,467,494
3,-1,18,77,63,13,60,468,496
1,-1,21,72,76,15,60,467,496
14,14,22,72,78,17,60,467,496
29,14,27,66,81,16,60,468,496
6,-3,33,84,82,14,60,467,496
12,10,30,78,89,17,60,468,496
30,32,29,523,104,15,60,470,496
30,32,25,90,144,15,60,469,495
33,36,21,74,52,15,60,466,497
34,37,17,108,62,15,60,467,496
14,11,23,103,71,15,60,467,496
9,11,21,116,73,14,60,467,496
18,10,25,81,94,14,60,468,497
22,23,25,118,44,17,60,468,497
22,10,25,65,143,20,60,467,496
6,4,25,96,58,34,60,467,496
1,5,23,61,51,28,60,467,498
17,14,23,71,153,24,60,468,497
26,29,18,82,78,23,60,468,495
25,36,4,47,79,27,60,466,496
22,0,12,50,62,20,60,467,496
8,5,15,121,108,34,60,468,497
7,-8,37,103,40,40,60,467,496
8,10,31,69,197,38,60,468,495
17,21,26,57,75,29,60,469,497
31,37,16,70,48,32,60,467,496
26,40,-5,66,83,33,60,464,496
13,-14,-5,72,116,31,60,470,497
10,-13,23,88,41,33,60,467,496
5,-3,32,94,42,36,60,468,496
15,20,24,54,51,26,60,467,498
26,38,7,75,74,33,60,468,496
13,-8,2,101,110,30,60,468,496
0,-1,4,114,94,37,60,469,496
0,0,4,114,95,35,60,469,497
-2,-3,3,67,66,40,60,467,497
-23,-18,-3,59,50,30,60,468,497
-42,-31,-17,62,59,29,60,467,497
-17,-19,-25,49,61,40,60,467,496
5,-10,-10,33,98,25,60,468,497
12,-14,30,333,48,24,60,469,496
10,4,39,333,65,28,60,468,496
30,28,41,79,39,25,60,468,496
41,41,43,119,62,24,60,468,497
33,34,41,87,93,30,60,468,497
3,7,39,61,70,60,60,466,496
0,0,39,61,71,60,60,468,496
-1,2,37,101,117,60,60,466,497
-10,10,6,65,91,60,60,467,497
6,11,-4,51,56,60,60,473,497
22,10,2,58,106,54,60,467,496
17,-11,45,96,53,39,60,467,496
8,-8,71,69,32,35,60,468,497
-5,6,59,66,56,37,60,467,497
-8,7,33,71,80,29,60,468,496
10,12,31,66,40,32,60,468,496
32,32,30,85,118,40,60,467,497
41,41,29,88,68,34,60,466,496
46,48,28,72,10,38,60,466,496
47,48,28,112,77,37,60,467,497
49,49,28,75,49,26,60,466,496
42,42,26,88,101,28,60,468,495
8,10,24,121,70,33,60,469,494
-1,2,22,119,53,37,60,466,496
-15,13,-19,47,42,19,60,467,496
-8,6,-40,44,36,19,60,469,497
-3,5,-52,51,35,21,60,467,496
-2,1,-54,49,34,32,60,467,497
-16,13,-96,45,40,18,60,466,497
-9,5,-118,57,56,24,60,467,496
0,-1,-118,54,58,34,60,467,496
0,-4,-110,50,53,23,60,467,496
4,-5,-100,50,38,15,60,467,497
8,-11,-70,58,31,25,60,467,496
5,-6,-58,55,31,30,60,467,497
13,-16,-14,48,57,26,60,468,498
6,-7,1,120,86,38,60,468,496
14,-7,33,106,58,27,60,467,497
24,20,38,99,66,24,60,467,497
28,28,39,92,83,28,60,467,496
3,10,33,89,68,35,60,467,497
-10,10,3,91,61,31,60,467,498
-14,14,-38,173,25,31,60,468,497
11,17,-48,56,31,26,60,468,498
26,9,-47,402,43,30,60,467,497
11,-5,-21,110,50,24,60,467,497
12,11,-19,98,63,29,60,467,496
31,27,-14,75,59,34,60,468,497
27,27,-14,67,76,33,60,468,497
-2,6,-19,78,78,33,60,468,496
-2,1,-24,80,74,40,60,468,497
-11,9,-50,123,59,24,60,468,496
-14,11,-90,41,69,20,60,467,496
-1,5,-98,41,73,22,60,467,496
11,11,-98,48,76,27,60,467,496
4,4,-98,41,62,26,60,468,497
6,-5,-86,47,62,28,60,468,496
