0,0,-155,376,97,60,60,105,-98
0,0,-154,209,104,60,60,105,-98
0,0,-153,379,101,60,60,105,-98
0,0,-151,211,104,60,60,105,-99
0,0,-150,121,104,60,60,105,-98
0,0,-149,213,102,60,60,105,-99
0,0,-148,212,103,60,60,105,-98
0,0,-147,378,101,60,60,105,-99
0,0,-146,123,96,60,60,105,-109
0,0,-145,119,104,60,60,105,-98
0,0,-144,218,106,60,60,105,-99
0,0,-142,96,116,60,60,105,-100
0,0,-141,224,103,60,60,105,-98
0,0,-140,98,105,60,60,105,-100
0,0,-139,96,105,60,60,105,-100
0,0,-138,226,104,60,60,105,-98
0,0,-137,99,116,60,60,105,-98
0,0,-136,271,102,60,60,105,-98
0,0,-135,377,102,60,60,105,-98
0,0,-133,270,102,60,60,105,-99
0,0,-133,228,98,60,60,105,-98
0,0,-131,117,97,60,60,105,-99
0,0,-130,119,101,60,60,101,-95
0,0,-129,116,100,60,60,105,-100
0,0,-128,120,98,60,60,108,-100
0,0,-127,103,102,60,60,105,-99
0,0,-126,244,98,60,60,105,-99
0,0,-125,118,115,60,60,105,-98
0,0,-124,244,115,60,60,105,-98
0,0,-124,101,116,60,60,105,-98
0,0,-124,113,115,60,60,105,-98
0,0,-124,244,115,60,60,105,-98
0,0,-124,117,105,60,60,105,-99
0,0,-124,253,105,60,60,105,-99
0,0,-124,117,104,60,60,105,-98
0,0,-124,119,101,60,60,105,-100
0,0,-124,120,97,60,60,105,-99
0,0,-124,429,97,60,60,105,-98
0,0,-124,255,97,60,60,105,-98
0,0,-124,142,99,60,60,105,-98
0,0,-124,258,97,60,60,105,-98
0,0,-124,132,99,60,60,105,-98
0,0,-124,268,102,60,60,105,-98
0,0,-124,119,107,60,60,105,-98
0,0,-124,149,105,60,60,105,-99
0,0,-124,240,68,60,60,106,-92
0,0,-124,129,104,60,60,105,-98
0,0,-124,240,104,60,60,105,-98
0,0,-124,142,106,60,60,105,-99
0,0,-124,119,115,60,60,105,-98
0,0,-124,271,101,60,60,105,-98
0,0,-124,145,106,60,60,105,-99
0,0,-124,272,115,60,60,105,-99
0,0,-123,115,98,60,60,105,-98
0,0,-123,281,103,60,60,105,-98
0,0,-123,272,105,60,60,105,-99
0,3,-126,104,102,60,60,105,-98
-1,6,-137,118,89,60,60,105,-98
0,1,-138,115,102,60,60,105,-99
0,0,-139,176,102,60,60,105,-98
0,0,-139,115,103,60,60,105,-98
0,1,-139,111,103,60,60,105,-98
0,0,-139,110,103,60,60,105,-99
0,0,-139,109,103,60,60,105,-100
0,0,-139,115,103,60,60,105,-98
7,7,-140,115,91,60,60,105,-98
13,17,-145,89,90,60,60,105,-98
15,19,-152,97,90,60,60,105,-98
16,21,-158,92,98,60,60,105,-98
17,21,-164,65,99,60,60,103,-95
16,13,-170,63,104,60,60,105,-99
13,-5,-153,58,100,60,60,106,-107
8,-8,-127,102,93,60,60,105,-98
9,6,-122,129,73,60,60,105,-98
13,16,-124,92,94,60,60,105,-98
9,15,-126,112,89,60,60,105,-98
2,14,-137,98,99,60,60,105,-98
6,10,-146,102,60,60,60,105,-115
0,3,-148,91,132,60,60,105,-98
0,0,-148,90,58,60,60,105,-107
0,0,-148,90,114,60,60,105,-99
0,0,-148,90,77,60,60,106,-109
1,0,-148,93,116,60,60,105,-98
3,5,-149,51,79,60,60,108,-101
10,13,-156,93,119,60,60,105,-98
10,15,-163,52,109,60,60,105,-110
5,1,-160,62,114,60,60,105,-98
4,-5,-144,61,113,60,60,106,-114
2,0,-142,59,118,60,60,105,-99
5,6,-142,84,68,60,60,105,-98
11,12,-143,67,75,60,60,100,-94
14,13,-144,57,116,60,60,106,-98
14,15,-144,96,92,60,60,105,-115
15,10,-145,47,173,60,60,105,-98
13,2,-134,103,56,60,60,105,-105
13,9,-128,107,59,60,60,105,-98
12,10,-125,103,64,60,60,105,-99
11,10,-123,99,65,60,60,105,-98
9,10,-123,93,67,60,60,100,-94
8,7,-124,90,81,60,60,105,-102
8,9,-124,86,62,60,60,105,-98
6,7,-125,82,111,60,60,106,-99
8,8,-126,78,69,60,60,107,-101
6,7,-126,75,72,60,60,105,-98
1,1,-127,76,72,60,60,105,-98
0,0,-126,75,82,60,60,108,-103
0,0,-126,75,84,60,60,105,-98
0,0,-126,75,71,60,60,105,-89
0,0,-126,74,70,60,60,105,-77
0,0,-126,75,71,60,60,105,-66
0,0,-126,74,71,60,60,105,-65
0,0,-126,75,84,60,60,105,-70
0,0,-126,75,70,60,60,105,-78
0,0,-126,74,71,60,60,105,-86
0,0,-126,75,71,60,60,105,-86
0,0,-126,75,71,60,60,105,-85
0,0,-126,75,71,60,60,105,-86
0,0,-126,75,71,60,60,105,-86
0,0,-126,75,72,60,60,105,-87
